Epoch,Fz,Cz,Pz,Acc1,Acc2,Acc3
1,1.3527503444780458,0.37736216681643536,1.1350670439969894,-0.9580659826072496,-0.9913429585132166,-0.9157706141710044
2,1.7849236499890198,-0.15169784791447158,0.8308905195088534,-0.5980422805652419,-0.9023324718745362,-0.9637415691436237
3,1.8606312888400578,0.6240485776548855,-0.4362988933334639,-1.0390001831627098,-0.9344063972444018,-0.07497439275436864
4,2.0979716535798705,0.15038094192435664,-0.93355915031516,-0.21681140480921793,-0.714185390842239,-0.3837966495376094
5,1.3628416782239599,-1.1344753085271213,-0.566012041568731,-0.7860372758125613,1.363736860040435,-0.24005391235598111
6,1.7495506660353435,-0.9939060119993842,-0.6628286905749027,-0.45634304702529277,0.9683881302698026,-0.6048610467055664
7,-1.041184861443384,-0.8692667241100563,-0.6706658179161776,1.5725301840032357,1.1080491637855752,-0.09946194431919228
8,-0.7443475982587392,-0.8090664582168233,-0.6784258698492035,1.8065019542560743,0.911665034771932,-0.4863270627032397
9,-0.9075542097568374,-0.9872157727491264,0.6719626351830429,1.3499143079850686,0.9162092110076646,-1.0433161716698127
10,-0.7752440501054793,-0.9815946917319139,0.5428191338671635,1.5761726715672164,0.7108086066907086,-1.0729616702876956
11,-0.9096799636619584,-0.02329300648397498,0.974877931981549,1.6588876880585317,-0.9583237003833693,-0.7424689495107779
12,-0.7078175907170647,0.2745960908957374,0.6218682210538301,1.7638416367183276,-0.8771774151450105,-1.0753109428058203
13,1.413499559832416,0.24316367553509438,1.0842828157353568,-0.5134192964793364,-1.0072643128189742,-1.220262441804556
14,1.463348480036551,0.49613070773514845,0.8380016761906686,-0.9196284401233977,-0.5507655449426369,-1.327086878896334
15,1.703927764612635,0.3874805170602268,-0.05969690138669679,-0.7572075168693163,-1.5196866401458597,0.24518277672901098
16,1.557454309927613,0.692901595067075,-1.2615520465281467,-0.7197619928940459,-0.8231648163762632,0.5541229508037682
17,1.42156201578166,-1.2733292297514809,-0.149096499762773,-1.1549737644645592,0.986342420526185,0.1694950576709678
18,1.4182850498103643,-1.1482634833973135,-0.8873600193507076,-0.8309545839881256,0.9918112389471735,0.4564817979786096
19,-1.020914463045088,-1.0828155625000306,-0.40452515119209953,1.747259454190692,0.7540823053286195,0.006913417217906369
20,-1.097472222437778,-0.8686353460082566,-0.9345444035659832,1.3664113837511487,1.0157434561928675,0.5184971320680013
21,-0.6844441026615962,-0.9570019174451768,0.5436995246333137,1.6242296393259497,0.6152116868206903,-1.141694830673181
22,-1.0923638333899703,-0.915045392980273,0.920551478040995,1.1737815308860238,0.8894039099833911,-0.9763276925401662
23,-0.7475737569336828,-0.021960167919175988,0.7130963065832573,1.7723387003948756,-0.4586998956219566,-1.257201186503317
24,-0.6906475823876729,0.777475279005632,0.9626021031343495,1.203272994042621,-1.0683235512521534,-1.1843792425427764
25,1.7918901746344948,-0.021567364790226577,0.7507258028602345,-0.8219831198713403,-0.6193076436121724,-1.0797578492209905
26,1.4206964765144818,0.7026105733643047,0.7863945525085526,-0.8724741770897074,-1.147424680194522,-0.8898027451031095
27,1.7937445794149574,-0.043602502122622705,-1.074640501470615,-0.629687983140226,-0.8065427448138535,0.7607291521323594
28,1.6175793395187927,0.7034597484173453,-0.3082056175635845,-1.0748821682899512,-1.2430372641490266,0.3050859620664244
29,1.6875839714345984,-0.9487275794843699,-0.9912183902967253,-0.8145581497419707,0.3978168996661896,0.6691032484222781
30,1.8690994778999446,-1.262019330948672,-0.3584956756873705,-0.7968409720038258,0.272248014522816,0.27600848621710716
31,-0.9641419494156798,-1.0095356468675238,-0.8455534383239764,1.6075790843127087,0.5110981403432108,0.7005538099512607
32,-1.2478366013499043,-1.0092989160883339,-0.1428122668697397,1.7929500231129125,0.2538438490425274,0.35315391215253805
33,-1.3096373092901858,-1.1509208026608146,0.6456576957888828,1.5462587534481622,0.37552329807157614,-0.10688163535762088
34,-0.971515219994904,-0.9978733452633228,0.9291415815204551,1.5492803244809263,0.32309734036704424,-0.8321306811101987
35,-1.1023172621999313,0.6277688556137655,0.5598269245341251,1.6181611351091068,-0.91535137123284,-0.7880882818242263
36,-1.1135987768118776,0.7310813495313823,0.8287653646562498,1.3723717220294016,-0.8821720443908554,-0.9364476150143003
37,1.7027675807429488,0.5783138846312339,0.435452739669976,-1.1594349730957307,-0.6786795443242012,-0.8784196876242268
38,1.5618289546485702,0.6738967679349896,0.6100791872292055,-0.8098647842372205,-1.0725126227111832,-0.9634275028643617
39,1.8374151565924217,0.6347737748531901,-0.7781716716267084,-1.0406993597929681,-0.7260017537794369,0.07268385375350192
40,1.7350890735922622,0.7094925550483351,-0.3950418026845644,-0.9330247263621072,-1.2048602374459392,0.08834513785201356
41,1.7859329921585316,-1.10435308432923,-0.6048410740649912,-0.8535098425930462,0.7005146734249595,0.07625633540377659
42,1.9771882297154733,-0.9707007014027849,-0.46104252430288617,-0.9177430962559636,0.07580567775731084,0.29649241448884994
43,-0.8400256940305292,-1.084995502162423,-0.8714229421801055,1.491693005323977,1.0274941262953814,0.27725700675369874
44,-1.2625903860611818,-0.951659817607151,-0.4538828838707618,1.668665525469484,0.4280152457669798,0.5714523163026312
45,-0.9655884104743293,-0.9347246857042674,0.6260142204228208,1.3600915918500152,0.9441461045735625,-1.029938820667802
46,-0.7320729024681796,-0.7499780979113619,0.3613055295146009,1.8299473496710235,0.41053613245016723,-1.1197380112562498
47,-0.8887201480445662,1.1626169407020368,0.553054306810023,1.2062516031072947,-0.8928480957877164,-1.1403546067870718
48,-1.1466001876086145,0.9957162327236598,0.141554583689386,1.550256366228293,-0.5663842353884144,-0.9745427596443097
49,1.5583265762970713,0.9047714263990402,0.30498665177146067,-0.659721365275452,-1.0213188205245396,-1.087044468667581
50,1.6955881030919395,0.9097394378610948,-0.02440158396769882,-0.9928733300878086,-0.6359018686981146,-0.9521507581994123
51,1.5434993642500368,0.8578468611699158,-0.9812718044530652,-0.8973726017453346,-0.9602528837295113,0.43755106450795833
52,1.4229547520431904,0.6998283427042259,-1.1437522083597793,-1.0574301969643896,-0.6874498829541263,0.7658491935308787
53,1.7257936303679693,-1.2325191506983264,-0.6822485230675613,-0.7579261701196809,0.3888695097426187,0.5580307037749811
