Epoch,Fz,Cz,Pz,Acc1,Acc2,Acc3
1,-0.2043781000395595,-0.7140297808360823,0.37966591686054657,-1.5086388033748506,1.706467731550924,0.3409130358390218
2,-0.4549561113310609,-1.3120658352468189,0.7494247680357193,-1.0935925722872826,0.8490096609998997,1.2621800898295439
3,0.20972498854195226,-0.008497778127480012,1.5027528009509719,-1.7962151543765883,-0.4371187550297609,0.5293538980409074
4,-0.7405389134258452,0.2586685147695926,1.3273518802753759,0.11474807126137278,-1.7348343040892846,0.7746047512087886
5,0.26509929469560617,0.5948381888196965,1.493789884635797,-0.5954943258443485,-0.029358771559138425,-1.728874270747613
6,0.019573215183515232,0.700834638655531,1.67434606396632,-0.07233626588655731,-1.1226825605422073,-1.1997350913766027
7,-1.1343746528779706,0.020009802033298427,1.7524011902045482,0.6792485291319967,-0.2631139608123222,-1.05417090767955
8,-1.2780601613934777,0.9822101490143941,1.5577706354262826,0.027407727068825098,-0.3770440023074646,-0.9122843478085575
9,-1.484356629053649,-0.9739985055014705,1.3611176907792426,0.8112581367205153,0.5279176302233212,-0.24193832316795938
10,-0.4439339916454086,-1.3154367312042572,1.4043853651108906,0.36694422435018764,0.9853658628685151,-0.9973247294799272
11,-0.20085215730287945,-2.0082936974254335,0.435516149168861,0.20468992333300395,0.30277676537821585,1.2661630168482338
12,-0.3985517294040624,-1.6651385238440464,-0.11905670088233958,-0.25970525585459714,1.2662954872026304,1.1761567227824126
13,0.2698636738968178,-1.4806016040817214,0.4460683359858353,-1.122131986987057,0.4449907046549763,1.44181087653115
14,-0.07332746407754161,-1.3888883548747861,0.01907496933203019,-1.0029070314472006,1.4072123417517868,1.0388355393157116
15,0.37062556599947516,0.5964913249943276,0.14187671074370753,-1.8382428807283708,-0.5949759659597099,1.3242252449505705
16,-1.3339542351190885,0.3385898948222192,0.7749897456673868,-1.356429812569965,0.32891554974994436,1.2478888574495033
17,-0.1695258191676322,0.735653806125373,1.5372526641221747,-1.5472083740184457,-0.7872085046174149,0.231036227555945
18,-0.3746004002692082,0.638158168855207,1.707984574112128,-1.136204458060279,0.25142078446099836,-1.086758669098846
19,-1.4598902314268007,0.478147230367272,1.7820143044561374,-0.37735055735858497,-0.5525588449716899,0.1296380989336675
20,-1.344462493363432,0.24859340372870717,1.1991645614419026,0.6307566119994487,0.6392930286930762,-1.3733451124997027
21,-1.7410714030048793,-0.1964429718068315,1.641502095365608,-0.09612835752945748,-0.0772642737901915,0.46940491076575114
22,-0.6223982674510541,-1.0255794402331069,1.3835521657213437,0.9017069436516388,0.5842578007807817,-1.2215392024696043
23,-0.46463121421042897,-0.39464994381836666,-1.5335636826469339,0.418221573739959,0.22834065905967316,1.746282607876097
24,-1.3537317688708312,-1.3704925467972118,0.6537956461982635,0.6477282546255022,0.24760372328662508,1.1750966915576515
25,1.1531223240733488,0.24934999582400652,-1.037849850346269,-1.4521123230339783,-0.10086886616916813,1.1883587196520606
26,-0.17047393041910694,-1.5625515987401188,1.4165823614015662,-0.6376664964474663,-0.09778617519063833,1.051895839395765
27,1.4995653138157758,-0.1537707138855931,-0.7482736408487288,-1.0201457317368663,-0.7980789729454769,1.22070374560089
28,-0.6744718632200803,-0.4586137706447965,1.5709932188784586,-1.072867995488296,-0.5526083891480402,1.1875687996227542
29,0.7742202310406414,-0.09136485655565917,1.797576073347454,-0.8334722772924339,-0.588913533128236,-1.058045637411766
30,-0.2572337269261873,0.27645381550865666,0.5464942855792122,0.33206176656250513,1.1394258276461402,-2.037201968370326
31,0.969104986255474,-0.695577660705607,1.5658053430311343,-0.005408262736935509,-0.4460098386662844,-1.3879145671777813
32,-0.670138842783577,-0.007732216451852087,0.5967518635979278,1.0430526777746965,0.8688711115775205,-1.8308045937147168
33,0.7241915061649263,-1.4035879249179577,1.6202183115339637,0.02882910959114193,-0.03236689996781187,-0.9372841024042629
34,-0.4358263700181088,-1.5669884829210985,0.5047146551370715,1.200858983790271,1.0468486175566813,-0.7496074035448173
35,0.9954031668644266,-2.012404731517508,0.4413720360331148,-0.05673280662922077,-0.21364464568637917,0.8460069809355669
36,-0.6896125186103979,-1.6724582797706393,-0.06866888358255058,0.2572714933785512,0.7030468151645854,1.4704213734204516
37,-0.3445449520290853,-1.0854213359379181,0.9270415185893427,-1.2232308898706032,0.20823325553706032,1.5179224037112031
38,0.20267222576033217,-1.4450729145325087,0.1295625414677696,-1.0609957565317598,0.6594752176863355,1.514358686149832
39,-0.44026321027190707,-0.11136365195221068,1.0617124883717977,-1.4397059414658273,-0.5748250840296145,1.5044453993477624
40,0.0695510822180526,0.24392904887262654,0.4842207156155387,-1.414900621529466,-1.0159339956622981,1.6331337704855464
41,-0.19879366987284272,0.3572100784650682,1.9003151722641356,-1.4026033055862968,-0.1881783036879259,-0.4679499715821384
42,0.20896647841341306,0.06176204783230067,1.6401110448313725,-1.1433331979045387,-1.295018900609452,0.5275125274369025
43,-1.6043170237507445,0.05434055172943828,1.601969326608301,0.6040454310389431,0.044032110030579025,-0.700070395656518
44,-1.1470904737449255,0.2801185434069404,1.6130344266015086,-0.06909968645000285,-1.2792053005527575,0.6022424907392364
45,-0.8303041780984969,-1.4384658929613017,1.7261361226144714,0.45172946438254624,0.20927167192601656,-0.11836718786323569
46,-1.1024040268780766,-0.010251910624222493,1.937693121520767,-0.8562071933182844,0.40053245822819333,-0.36936244892837816
47,-0.355039753373824,-0.5471033435118229,-1.411285547874178,0.38685920467189544,0.07519608161191192,1.851373358476016
48,-0.20885853627552306,-0.5996613063288876,1.9467690096883177,-1.0594600244432473,-0.6230534805051525,0.5442643378644926
49,0.14295314619869695,-0.42003878941600276,-0.3203360575272362,-1.5261430838103285,0.31457418358896877,1.8089906009659018
50,-0.320673863090712,0.8291535841285557,1.0327651419964632,-1.8095079218937091,-0.5111464398067677,0.7794094986661707
51,-0.14645892795673288,0.6173706619946658,-0.6386574337515579,-0.792969802068635,-0.9512901956670954,1.9120056974493551
52,-0.29911962991453395,0.10109876511324507,1.7003344423061981,-1.1306105346192825,-1.0973907454925307,0.7256877026069044
53,-0.3474359975628105,0.5151561831386616,1.3301298430859705,-1.1602440646069494,-1.273678937093267,0.9360729730383966
54,-0.627406248331252,0.40500088404877427,2.0009071966957945,-1.0563778920562577,-0.18493654577596405,-0.5371873945810943
55,-0.6380854828554173,0.18435745219287764,1.3572570312413137,-1.136558853652942,-0.9784268786533477,1.2114567317275153
56,-1.2513366855920507,0.08167098447568549,1.9964461844816304,-0.49120663138994336,-0.43620835049470297,0.10063449851938248
57,-0.3092694500814467,-1.6278552149141565,1.2226040898188422,-0.6525786184282952,1.1303941392743841,0.23670505433067177
58,-0.7933902608794163,-1.4044148567744765,1.7643804505902692,-0.20591535433941735,0.45811397942379367,0.18122604197924783
59,0.34656919864126856,-0.9398457108485854,0.4749701205896411,-1.6945960495430326,0.548666499561101,1.264235941599607
60,-0.3867083352980664,-0.8900174156479193,-0.8225756194854319,-0.2840847768323709,0.33708026961764564,2.046305877646143
61,-0.4701760047171686,-0.9132864580428124,0.8750835266862164,-1.4292262694162434,0.6087842031417547,1.328821002348253
62,-0.24345597928364646,-0.5272242465555373,-0.1052243112865843,-1.3215069429937663,0.23528162137649714,1.962129858743036
63,-1.1907587826054193,0.4828794404401087,0.42807672852235096,-1.4586885655471058,0.3560579237128516,1.3824332554772143
64,-0.16603289044513483,0.4610169530891554,-0.2952806880565382,-0.9410911081513023,-1.0030679622159144,1.9444556957797337
65,-1.5656408919676743,0.6973847391864018,1.6552044205748637,-0.5343022096719349,-0.1779349581833292,-0.07471109993832814
66,0.060027163448037095,0.20276024126951928,1.6210863542989566,-1.0271754132694324,-1.4043893100314095,0.5476909642843295
67,-1.6762491718393364,-0.2576020632689909,1.7260871284671533,-0.10228341861152718,0.36229952600329757,-0.05225200075059609
68,-1.1282120255914365,0.4126124166371142,1.9923440977375935,-0.2912100522826261,-0.5849931848843193,-0.40054125161632587
69,-1.4513362550786606,-0.8566842228401662,1.5899867765838378,-0.31420045823243686,0.5065866213184341,0.5256475382489924
70,-1.3568566952251113,-0.8132427871609861,1.6986270660115768,-0.37603781672885556,0.6600821475369831,0.18742808556639384
71,-0.8110198937589604,-1.5721432123427264,0.22190356096512684,-0.18248175151618626,1.3159366731010005,1.0278046235517468
72,-1.0535632008828868,-0.045279890778050724,-1.338502451033525,-0.04987711750458478,1.2243825202117977,1.262840139987251
73,0.11964434908165104,-0.7775170996155232,0.4973416317715357,-1.77716072177388,1.1904070014499635,0.7472848390862532
74,0.9259784456694958,0.07686745717133413,-1.7311467498135933,-0.8980845789692176,0.7401668444284144,0.8862185815135663
75,0.44696215934267075,0.7355586263416097,0.6540509703434798,-1.8168637632285434,-0.884556096231278,0.8648481034320604
76,1.2119256509601928,0.211276478963182,-1.055582270584378,-0.8527633913363407,-0.8815850315804464,1.3667285635777895
77,-0.13460661052151554,-0.13321428803252788,1.9773038633487006,-1.3554880929727713,-0.4548465775554168,0.10085170573352976
78,0.06355544047092752,-0.43727864292863305,2.1235967394934208,-0.7585206325137253,-0.8335678118995925,-0.1577850926223971
79,-1.3613289222316527,-0.5837945545466919,1.736991702008506,0.6083132529401902,-0.6116181921747919,0.21143671400443959
80,-1.0320463521405776,-0.21321506574616345,2.079387448249149,-0.16214553117950573,-0.7319052871396243,0.059924787956721445
81,-1.6246952673956594,-0.72579763580335,1.5715824578333113,0.38486906707699814,-0.06561323431230698,0.4596546126010068
82,-0.8337051918416758,-0.6520431587407755,1.8940946749930085,-0.3501261569865289,0.7350553481956057,-0.7932755156196348
83,-0.8099211312652534,-0.3390522407964305,-1.5199286946178872,1.4312132535207844,0.3901744192009162,0.8475143939578698
84,-1.0374195265697561,-1.2484119335567487,0.39157090401103795,-0.4780219832561595,1.4772884467260234,0.8949940926456016
85,0.586032848956319,0.4365052872258543,-1.7846399102774135,-0.8295143358690055,0.3918439039414755,1.199772206022771
86,0.0724980111094474,-0.9227254070860103,0.4313660485670028,-1.6551637286897396,1.2198898421805138,0.8541352339187867
87,0.6804359920327941,0.5104154442543265,-0.9640758874923295,-0.22611379202996754,-1.4659217067280494,1.4652599499632253
88,0.4911081083434169,0.16641800524727682,0.5677125193163932,-1.281473494345182,-1.3439366630269987,1.4001715244650939
89,-0.10831865886288909,-0.1642862181950084,2.1637393174129405,-0.5075087819708073,-0.8717213168846298,-0.5119043414996063
90,0.5715565960903518,0.09569968129051061,1.8461678330616162,-0.8077324919215729,-1.1255225715477941,-0.5801690469731114
91,-0.7510343914327212,0.1222507709077794,2.1456651659314048,-0.4388247250237355,-0.6864270097899986,-0.3916298105927294
92,0.164297302143573,0.10710425693582427,2.038703715434946,-0.7179665477808045,-0.9016473180061783,-0.6904914087273604
93,-0.9663105063565421,-1.1643317163080904,1.915489582507207,0.07071938284879402,0.18632974137910885,-0.041896484070476955
94,-0.3580595780020459,-1.5014098461609608,1.4135977248398948,-0.28578398004198335,1.1626875465811815,-0.4310318672160859
95,-0.2378769337594088,-0.9555537098023604,-1.0227791290024584,-0.3233362461815305,0.6974701146629789,1.8420759040827794
96,0.4669586497431885,-1.0194811946229287,-1.397868410980268,-0.33870517478663076,1.308666735385223,0.9804293952614158
97,-0.10831692830263902,-0.6999824241692677,-0.8389890892708379,-0.9419898375068838,0.7679212363224478,1.8213570429271806
98,-0.20323549238775943,-0.18873614403507652,-0.941698459709917,-1.2577069138319217,1.5157270567878107,1.075649953176864
99,-0.6270593991956769,0.27537564390967223,-0.17076916375814538,-0.8990578614753549,-0.6462912503322005,2.0678020308517056
100,-0.08340498786565764,-0.2939132617331208,-1.115283152236237,-1.0918633034522727,1.036392839422008,1.5480718658652795
101,-0.493387362804592,-0.18038397084410848,1.8763233060355184,-0.1446818868547794,-1.4297579935170375,0.3718879079849988
102,-0.28639920305268374,-0.35482948153844684,1.8018509327775833,-1.0025791895906961,0.794978160629129,-0.9530212192248856
103,-0.71383530850431,-0.47037524408100095,2.0098112511011177,0.47197721515703867,-0.936215733931455,-0.361362179741389
104,-1.694730672003184,-0.17304482197981,1.204148397189934,0.047862408489817605,1.161139688296834,-0.5453749999935921
